free_annotations._id	free_annotations.annotations.NER	free_annotations.span	letters._id
f.SB_J_812.368_368	NATION	368/368	SB_J_812
f.SB_J_812.375_375	LOCATION	375/375	SB_J_812
f.SB_J_812.398_398	GOD	398/398	SB_J_812
f.SB_J_812.400_404	NAME	400/404	SB_J_812
f.SB_J_812.406_408	NAME	406/408	SB_J_812
f.SB_J_812.426_426	LOCATION	426/426	SB_J_812
f.SB_J_812.432_432	LOCATION	432/432	SB_J_812
f.SB_J_812.443_446	PRICE	443/446	SB_J_812
f.SB_J_812.453_454	PRICE	453/454	SB_J_812
f.SB_J_812.468_468	LOCATION	468/468	SB_J_812
f.SB_J_812.488_488	LOCATION	488/488	SB_J_812
f.SB_J_812.506_506	GOD	506/506	SB_J_812
f.SB_J_812.513_514	NAME	513/514	SB_J_812
f.SB_J_666.1_2	NAME	1/2	SB_J_666
f.SB_J_666.4_5	NAME	4/5	SB_J_666
f.SB_J_666.8_13	DATE	8/13	SB_J_666
f.SB_J_666.15_15	LOCATION	15/15	SB_J_666
f.SB_J_666.19_23	DATE	19/23	SB_J_666
f.SB_J_666.27_28	TIME	27/28	SB_J_666
f.SB_J_666.38_38	LOCATION	38/38	SB_J_666
f.SB_J_666.41_41	GOD	41/41	SB_J_666
f.SB_J_666.68_68	TIME	68/68	SB_J_666
f.SB_J_666.74_74	NAME	74/74	SB_J_666
f.SB_J_666.78_79	TIME	78/79	SB_J_666
f.SB_J_666.81_81	LOCATION	81/81	SB_J_666
f.SB_J_666.102_102	NAME	102/102	SB_J_666
f.SB_J_666.103_103	NAME	103/103	SB_J_666
f.SB_J_666.105_105	NAME	105/105	SB_J_666
f.SB_J_666.117_117	NAME	117/117	SB_J_666
f.SB_J_666.122_123	NAME	122/123	SB_J_666
f.SB_J_666.125_127	NAME	125/127	SB_J_666
f.SB_J_666.131_131	GOD	131/131	SB_J_666
f.SB_J_666.152_152	NAME	152/152	SB_J_666
f.SB_J_666.169_169	PRICE	169/169	SB_J_666
f.SB_J_666.180_180	NAME	180/180	SB_J_666
f.SB_J_666.197_198	PRICE	197/198	SB_J_666
f.SB_J_666.211_211	NAME	211/211	SB_J_666
f.SB_J_666.216_216	NAME	216/216	SB_J_666
f.SB_J_666.232_232	NAME	232/232	SB_J_666
f.SB_J_666.252_253	TIME	252/253	SB_J_666
f.SB_J_666.255_255	NAME	255/255	SB_J_666
f.SB_J_666.290_290	PRICE	290/290	SB_J_666
f.SB_J_666.295_295	TIME	295/295	SB_J_666
f.SB_J_666.338_339	NAME	338/339	SB_J_666
f.SB_J_666.361_362	NAME	361/362	SB_J_666
f.SB_J_666.368_370	TIME	368/370	SB_J_666
f.SB_J_666.384_384	GOD	384/384	SB_J_666
f.SB_J_666.395_395	GOD	395/395	SB_J_666
f.SB_J_666.397_397	NAME	397/397	SB_J_666
f.SB_J_666.408_409	NAME	408/409	SB_J_666
f.SB_J_666.415_415	PRICE	415/415	SB_J_666
f.SB_J_666.446_446	NAME	446/446	SB_J_666
f.SB_J_666.453_454	PRICE	453/454	SB_J_666
f.SB_J_666.460_460	GOD	460/460	SB_J_666
f.SB_J_666.462_463	TIME	462/463	SB_J_666
f.SB_J_666.470_471	NAME	470/471	SB_J_666
f.SB_J_666.476_476	LOCATION	476/476	SB_J_666
f.SB_J_666.478_478	DATE	478/478	SB_J_666
f.SB_J_666.483_483	LOCATION	483/483	SB_J_666
f.SB_J_666.484_487	DATE	484/487	SB_J_666
f.SB_J_666.490_490	LOCATION	490/490	SB_J_666
f.SB_J_666.492_492	DATE	492/492	SB_J_666
f.SB_J_666.494_495	DATE	494/495	SB_J_666
f.SB_J_832.1_2	NAME	1/2	SB_J_832
f.SB_J_832.4_5	NAME	4/5	SB_J_832
f.SB_J_832.8_8	GOD	8/8	SB_J_832
f.SB_J_832.9_14	DATE	9/14	SB_J_832
f.SB_J_832.16_16	LOCATION	16/16	SB_J_832
f.SB_J_832.24_25	TIME	24/25	SB_J_832
f.SB_J_832.29_30	NAME	29/30	SB_J_832
f.SB_J_832.34_34	LOCATION	34/34	SB_J_832
f.SB_J_832.41_41	LOCATION	41/41	SB_J_832
f.SB_J_832.89_89	NAME	89/89	SB_J_832
f.SB_J_832.99_100	NAME	99/100	SB_J_832
f.SB_J_832.108_109	NAME	108/109	SB_J_832
f.SB_J_832.118_118	LOCATION	118/118	SB_J_832
f.SB_J_832.124_128	TIME	124/128	SB_J_832
f.SB_J_832.168_169	NAME	168/169	SB_J_832
f.SB_J_832.181_184	NAME	181/184	SB_J_832
f.SB_J_832.189_190	NAME	189/190	SB_J_832
f.SB_J_832.194_194	LOCATION	194/194	SB_J_832
f.SB_J_832.200_200	NAME	200/200	SB_J_832
f.SB_J_832.208_208	PRICE	208/208	SB_J_832
f.SB_J_832.211_212	NAME	211/212	SB_J_832
f.SB_J_832.259_259	GOD	259/259	SB_J_832
f.SB_J_832.268_270	TIME	268/270	SB_J_832
f.SB_J_832.274_274	PRICE	274/274	SB_J_832
f.SB_J_832.276_276	PRICE	276/276	SB_J_832
f.SB_J_832.289_289	LOCATION	289/289	SB_J_832
f.SB_J_832.292_294	PRICE	292/294	SB_J_832
f.SB_J_832.296_296	PRICE	296/296	SB_J_832
f.SB_J_832.299_299	LOCATION	299/299	SB_J_832
f.SB_J_832.301_303	PRICE	301/303	SB_J_832
f.SB_J_832.311_311	NAME	311/311	SB_J_832
f.SB_J_832.381_382	TIME	381/382	SB_J_832
f.SB_J_832.328_333	TIME	328/333	SB_J_832
f.SB_J_832.399_400	NAME	399/400	SB_J_832
f.SB_J_832.412_412	LOCATION	412/412	SB_J_832
f.SB_J_832.432_432	LOCATION	432/432	SB_J_832
f.SB_J_832.454_454	LOCATION	454/454	SB_J_832
f.SB_J_832.491_491	LOCATION	491/491	SB_J_832
f.SB_J_832.519_519	GOD	519/519	SB_J_832
f.SB_J_832.537_537	LOCATION	537/537	SB_J_832
f.SB_J_832.548_548	PRICE	548/548	SB_J_832
f.SB_J_832.556_557	TIME	556/557	SB_J_832
f.SB_J_832.564_564	GOD	564/564	SB_J_832
f.SB_J_832.582_583	NAME	582/583	SB_J_832
f.SB_J_832.593_594	NAME	593/594	SB_J_832
f.SB_J_832.604_606	LOCATION	604/606	SB_J_832
f.SB_J_832.608_608	LOCATION	608/608	SB_J_832
f.SB_J_832.610_610	DATE	610/610	SB_J_832
f.SB_J_832.612_613	NAME	612/613	SB_J_832
f.SB_J_832.615_615	LOCATION	615/615	SB_J_832
f.SB_J_832.616_618	DATE	616/618	SB_J_832
f.SB_J_832.621_621	LOCATION	621/621	SB_J_832
f.SB_J_832.622_625	DATE	622/625	SB_J_832
f.SB_J_832.627_629	TIME	627/629	SB_J_832
f.SB_J_839.1_2	NAME	1/2	SB_J_839
f.SB_J_839.4_5	NAME	4/5	SB_J_839
f.SB_J_839.8_12	DATE	8/12	SB_J_839
f.SB_J_839.14_14	LOCATION	14/14	SB_J_839
f.SB_J_839.20_21	NAME	20/21	SB_J_839
f.SB_J_839.45_46	TIME	45/46	SB_J_839
f.SB_J_839.50_50	LOCATION	50/50	SB_J_839
f.SB_J_839.65_66	NAME	65/66	SB_J_839
f.SB_J_839.70_70	LOCATION	70/70	SB_J_839
f.SB_J_839.98_98	TIME	98/98	SB_J_839
f.SB_J_839.103_106	NAME	103/106	SB_J_839
f.SB_J_839.117_117	DATE	117/117	SB_J_839
f.SB_J_839.136_137	NAME	136/137	SB_J_839
f.SB_J_839.164_164	DATE	164/164	SB_J_839
f.SB_J_839.171_172	NAME	171/172	SB_J_839
f.SB_J_839.222_222	LOCATION	222/222	SB_J_839
f.SB_J_839.224_224	LOCATION	224/224	SB_J_839
f.SB_J_839.248_249	NAME	248/249	SB_J_839
f.SB_J_839.251_252	NAME	251/252	SB_J_839
f.SB_J_839.279_280	NAME	279/280	SB_J_839
f.SB_J_839.288_289	NAME	288/289	SB_J_839
f.SB_J_839.295_295	LOCATION	295/295	SB_J_839
f.SB_J_839.298_300	LOCATION	298/300	SB_J_839
f.SB_J_839.305_305	LOCATION	305/305	SB_J_839
f.SB_J_839.307_307	DATE	307/307	SB_J_839
f.SB_J_839.311_312	NAME	311/312	SB_J_839
f.SB_J_839.314_314	LOCATION	314/314	SB_J_839
f.SB_J_839.315_317	DATE	315/317	SB_J_839
f.SB_J_839.320_320	LOCATION	320/320	SB_J_839
f.SB_J_839.321_323	DATE	321/323	SB_J_839
f.SB_J_839.325_329	DATE	325/329	SB_J_839
f.SB_J_793.1_2	NAME	1/2	SB_J_793
f.SB_J_793.4_5	NAME	4/5	SB_J_793
f.SB_J_793.19_20	TIME	19/20	SB_J_793
f.SB_J_793.22_22	DATE	22/22	SB_J_793
f.SB_J_793.37_37	LOCATION	37/37	SB_J_793
f.SB_J_793.38_39	GOD	38/39	SB_J_793
f.SB_J_793.48_48	NAME	48/48	SB_J_793
f.SB_J_793.51_52	TIME	51/52	SB_J_793
f.SB_J_793.55_55	LOCATION	55/55	SB_J_793
f.SB_J_793.61_61	TIME	61/61	SB_J_793
f.SB_J_793.72_73	NAME	72/73	SB_J_793
f.SB_J_793.79_79	NAME	79/79	SB_J_793
f.SB_J_793.81_82	NAME	81/82	SB_J_793
f.SB_J_793.87_87	NAME	87/87	SB_J_793
f.SB_J_793.91_92	NAME	91/92	SB_J_793
f.SB_J_793.94_94	LOCATION	94/94	SB_J_793
f.SB_J_793.96_97	NAME	96/97	SB_J_793
f.SB_J_793.105_105	NAME	105/105	SB_J_793
f.SB_J_793.107_107	LOCATION	107/107	SB_J_793
f.SB_J_793.114_114	NAME	114/114	SB_J_793
f.SB_J_793.121_121	PRICE	121/121	SB_J_793
f.SB_J_793.123_125	NAME	123/125	SB_J_793
f.SB_J_793.132_132	TIME	132/132	SB_J_793
f.SB_J_793.158_158	TIME	158/158	SB_J_793
f.SB_J_793.160_162	DATE	160/162	SB_J_793
f.SB_J_793.167_167	LOCATION	167/167	SB_J_793
f.SB_J_793.169_170	TIME	169/170	SB_J_793
f.SB_J_793.173_173	TIME	173/173	SB_J_793
f.SB_J_793.180_181	NAME	180/181	SB_J_793
f.SB_J_793.192_193	PRICE	192/193	SB_J_793
f.SB_J_793.189_190	LOCATION	189/190	SB_J_793
f.SB_J_793.214_214	TIME	214/214	SB_J_793
f.SB_J_793.224_224	LOCATION	224/224	SB_J_793
f.SB_J_793.226_227	NAME	226/227	SB_J_793
f.SB_J_793.245_245	NATION	245/245	SB_J_793
f.SB_J_793.259_259	NATION	259/259	SB_J_793
f.SB_J_793.288_288	LOCATION	288/288	SB_J_793
f.SB_J_793.294_294	LOCATION	294/294	SB_J_793
f.SB_J_793.305_305	LOCATION	305/305	SB_J_793
f.SB_J_793.328_329	GOD	328/329	SB_J_793
f.SB_J_793.336_337	NAME	336/337	SB_J_793
f.SB_J_793.307_307	NAME	307/307	SB_J_793
f.SB_J_793.344_345	NAME	344/345	SB_J_793
f.SB_J_793.351_351	LOCATION	351/351	SB_J_793
f.SB_J_793.353_355	LOCATION	353/355	SB_J_793
f.SB_J_793.358_358	LOCATION	358/358	SB_J_793
f.SB_J_825.1_2	NAME	1/2	SB_J_825
f.SB_J_825.4_5	NAME	4/5	SB_J_825
f.SB_J_825.8_13	DATE	8/13	SB_J_825
f.SB_J_825.15_15	LOCATION	15/15	SB_J_825
f.SB_J_825.39_40	TIME	39/40	SB_J_825
f.SB_J_825.50_51	NAME	50/51	SB_J_825
f.SB_J_825.54_54	NAME	54/54	SB_J_825
f.SB_J_825.57_58	NAME	57/58	SB_J_825
f.SB_J_825.61_61	NAME	61/61	SB_J_825
f.SB_J_825.72_72	TIME	72/72	SB_J_825
f.SB_J_825.79_81	TIME	79/81	SB_J_825
f.SB_J_825.86_86	LOCATION	86/86	SB_J_825
f.SB_J_825.87_87	TIME	87/87	SB_J_825
f.SB_J_825.90_91	GOD	90/91	SB_J_825
f.SB_J_825.108_108	NAME	108/108	SB_J_825
f.SB_J_825.186_187	DATE	186/187	SB_J_825
f.SB_J_825.213_214	DATE	213/214	SB_J_825
f.SB_J_825.224_224	GOD	224/224	SB_J_825
f.SB_J_825.243_243	LOCATION	243/243	SB_J_825
f.SB_J_825.266_266	GOD	266/266	SB_J_825
f.SB_J_825.309_309	GOD	309/309	SB_J_825
f.SB_J_825.364_364	GOD	364/364	SB_J_825
f.SB_J_825.398_399	GOD	398/399	SB_J_825
f.SB_J_825.421_422	NAME	421/422	SB_J_825
f.SB_J_825.431_432	NAME	431/432	SB_J_825
f.SB_J_825.458_459	NAME	458/459	SB_J_825
f.SB_J_825.472_473	NAME	472/473	SB_J_825
f.SB_J_825.479_479	LOCATION	479/479	SB_J_825
f.SB_J_825.484_484	LOCATION	484/484	SB_J_825
f.SB_J_825.486_486	DATE	486/486	SB_J_825
f.SB_J_825.490_491	NAME	490/491	SB_J_825
f.SB_J_825.493_493	LOCATION	493/493	SB_J_825
f.SB_J_825.494_496	DATE	494/496	SB_J_825
f.SB_J_825.498_499	DATE	498/499	SB_J_825
f.SB_J_825.501_501	LOCATION	501/501	SB_J_825
f.SB_J_825.503_504	DATE	503/504	SB_J_825
f.SB_J_787.1_2	NAME	1/2	SB_J_787
f.SB_J_787.4_5	NAME	4/5	SB_J_787
f.SB_J_787.8_8	GOD	8/8	SB_J_787
f.SB_J_787.12_15	DATE	12/15	SB_J_787
f.SB_J_787.10_10	LOCATION	10/10	SB_J_787
f.SB_J_787.33_33	TIME	33/33	SB_J_787
f.SB_J_787.40_42	DATE	40/42	SB_J_787
f.SB_J_787.52_54	NAME	52/54	SB_J_787
f.SB_J_787.66_68	DATE	66/68	SB_J_787
f.SB_J_787.73_74	NAME	73/74	SB_J_787
f.SB_J_787.75_76	PRICE	75/76	SB_J_787
f.SB_J_787.84_84	LOCATION	84/84	SB_J_787
f.SB_J_787.95_96	NAME	95/96	SB_J_787
f.SB_J_787.104_104	NAME	104/104	SB_J_787
f.SB_J_787.115_115	PRICE	115/115	SB_J_787
f.SB_J_787.121_121	PRICE	121/121	SB_J_787
f.SB_J_787.137_140	DATE	137/140	SB_J_787
f.SB_J_787.157_157	NAME	157/157	SB_J_787
f.SB_J_787.169_169	PRICE	169/169	SB_J_787
f.SB_J_787.182_184	DATE	182/184	SB_J_787
f.SB_J_787.197_197	LOCATION	197/197	SB_J_787
f.SB_J_787.246_246	NAME	246/246	SB_J_787
f.SB_J_787.249_249	LOCATION	249/249	SB_J_787
f.SB_J_787.264_270	TIME	264/270	SB_J_787
f.SB_J_787.271_271	GOD	271/271	SB_J_787
f.SB_J_787.333_333	GOD	333/333	SB_J_787
f.SB_J_787.376_378	NAME	376/378	SB_J_787
f.SB_J_787.386_388	NAME	386/388	SB_J_787
f.SB_J_787.393_394	TIME	393/394	SB_J_787
f.SB_J_787.413_414	TIME	413/414	SB_J_787
f.SB_J_787.603_603	LOCATION	603/603	SB_J_787
f.SB_J_787.615_615	LOCATION	615/615	SB_J_787
f.SB_J_787.618_619	NATION	618/619	SB_J_787
f.SB_J_787.654_654	GOD	654/654	SB_J_787
f.SB_J_787.662_663	NAME	662/663	SB_J_787
f.SB_J_787.667_669	NAME	667/669	SB_J_787
f.SB_J_787.673_675	LOCATION	673/675	SB_J_787
f.SB_J_787.677_677	LOCATION	677/677	SB_J_787
f.SB_J_787.681_681	DATE	681/681	SB_J_787
f.SB_J_787.683_684	NAME	683/684	SB_J_787
f.SB_J_787.686_686	LOCATION	686/686	SB_J_787
f.SB_J_787.687_689	DATE	687/689	SB_J_787
f.SB_J_787.692_692	LOCATION	692/692	SB_J_787
f.SB_J_787.693_695	DATE	693/695	SB_J_787
f.SB_J_787.697_701	DATE	697/701	SB_J_787
f.SB_J_611.1_2	NAME	1/2	SB_J_611
f.SB_J_611.4_5	NAME	4/5	SB_J_611
f.SB_J_611.8_8	LOCATION	8/8	SB_J_611
f.SB_J_611.9_13	DATE	9/13	SB_J_611
f.SB_J_611.16_17	TIME	16/17	SB_J_611
f.SB_J_611.27_27	NAME	27/27	SB_J_611
f.SB_J_611.59_61	NAME	59/61	SB_J_611
f.SB_J_611.66_66	LOCATION	66/66	SB_J_611
f.SB_J_611.69_69	TIME	69/69	SB_J_611
f.SB_J_611.83_88	TIME	83/88	SB_J_611
f.SB_J_611.122_122	NAME	122/122	SB_J_611
f.SB_J_611.152_153	PRICE	152/153	SB_J_611
f.SB_J_611.157_159	NAME	157/159	SB_J_611
f.SB_J_611.181_183	NAME	181/183	SB_J_611
f.SB_J_611.209_211	NAME	209/211	SB_J_611
f.SB_J_611.213_214	NAME	213/214	SB_J_611
f.SB_J_611.248_250	TIME	248/250	SB_J_611
f.SB_J_611.251_253	NAME	251/253	SB_J_611
f.SB_J_611.262_263	PRICE	262/263	SB_J_611
f.SB_J_611.265_265	LOCATION	265/265	SB_J_611
f.SB_J_611.271_273	NAME	271/273	SB_J_611
f.SB_J_611.281_284	DATE	281/284	SB_J_611
f.SB_J_611.291_292	NAME	291/292	SB_J_611
f.SB_J_611.295_297	NAME	295/297	SB_J_611
f.SB_J_611.305_305	NAME	305/305	SB_J_611
f.SB_J_611.310_310	PRICE	310/310	SB_J_611
f.SB_J_611.316_316	LOCATION	316/316	SB_J_611
f.SB_J_611.327_327	NAME	327/327	SB_J_611
f.SB_J_611.353_353	NAME	353/353	SB_J_611
f.SB_J_611.354_356	TIME	354/356	SB_J_611
f.SB_J_611.378_379	TIME	378/379	SB_J_611
f.SB_J_611.381_383	NAME	381/383	SB_J_611
f.SB_J_611.398_398	LOCATION	398/398	SB_J_611
f.SB_J_611.411_412	LOCATION	411/412	SB_J_611
f.SB_J_611.419_419	DATE	419/419	SB_J_611
f.SB_J_611.497_497	LOCATION	497/497	SB_J_611
f.SB_J_611.500_500	LOCATION	500/500	SB_J_611
f.SB_J_611.508_510	PRICE	508/510	SB_J_611
f.SB_J_611.511_511	TIME	511/511	SB_J_611
f.SB_J_611.531_532	PRICE	531/532	SB_J_611
f.SB_J_611.553_554	NAME	553/554	SB_J_611
f.SB_J_611.560_561	NAME	560/561	SB_J_611
f.SB_J_611.567_568	PRICE	567/568	SB_J_611
f.SB_J_611.584_584	PRICE	584/584	SB_J_611
f.SB_J_611.594_595	PRICE	594/595	SB_J_611
f.SB_J_611.574_574	TIME	574/574	SB_J_611
f.SB_J_611.607_607	LOCATION	607/607	SB_J_611
f.SB_J_611.625_626	PRICE	625/626	SB_J_611
f.SB_J_611.628_628	LOCATION	628/628	SB_J_611
f.SB_J_611.635_635	LOCATION	635/635	SB_J_611
f.SB_J_611.639_641	PRICE	639/641	SB_J_611
f.SB_J_611.645_646	NAME	645/646	SB_J_611
f.SB_J_611.682_683	NAME	682/683	SB_J_611
f.SB_J_611.697_698	GOD	697/698	SB_J_611
f.SB_J_611.708_709	NAME	708/709	SB_J_611
f.SB_J_611.725_728	TIME	725/728	SB_J_611
f.SB_J_611.743_744	NAME	743/744	SB_J_611
f.SB_J_611.747_747	LOCATION	747/747	SB_J_611
f.SB_J_611.749_751	DATE	749/751	SB_J_611
f.SB_J_611.753_753	LOCATION	753/753	SB_J_611
f.SB_J_611.755_756	NAME	755/756	SB_J_611
f.SB_J_611.772_774	NAME	772/774	SB_J_611
f.SB_J_611.776_777	NAME	776/777	SB_J_611
f.SB_J_611.782_783	NAME	782/783	SB_J_611
f.SB_J_611.790_790	LOCATION	790/790	SB_J_611
f.SB_J_611.794_794	LOCATION	794/794	SB_J_611
f.SB_J_611.796_797	PRICE	796/797	SB_J_611
f.SB_J_611.799_801	DATE	799/801	SB_J_611
f.SB_J_143.540_540	LOCATION	540/540	SB_J_143
f.SB_J_143.543_543	LOCATION	543/543	SB_J_143
f.SB_J_143.712_716	DATE	712/716	SB_J_143
f.SB_J_568.47_48	NAME	47/48	SB_J_568
f.SB_J_94.395_398	PRICE	395/398	SB_J_94
f.SB_J_1.212_213	TIME	212/213	SB_J_1
f.SB_J_1.216_219	TIME	216/219	SB_J_1
f.SB_J_1.401_402	TIME	401/402	SB_J_1
f.SB_J_2.435_437	NAME	435/437	SB_J_2
f.SB_J_4.128_132	TIME	128/132	SB_J_4
f.SB_J_4.136_136	LOCATION	136/136	SB_J_4
f.SB_J_5.189_191	TIME	189/191	SB_J_5
f.SB_J_5.536_536	TIME	536/536	SB_J_5
f.SB_J_5.548_548	TIME	548/548	SB_J_5
f.SB_J_5.703_705	TIME	703/705	SB_J_5
f.SB_J_6.44_45	TIME	44/45	SB_J_6
f.SB_J_6.176_176	TIME	176/176	SB_J_6
f.SB_J_7.66_67	DATE	66/67	SB_J_7
f.SB_J_7.208_208	TIME	208/208	SB_J_7
f.SB_J_7.533_535	DATE	533/535	SB_J_7
f.SB_J_7.530_532	TIME	530/532	SB_J_7
f.SB_J_12.35_39	DATE	35/39	SB_J_12
f.SB_J_14.70_72	TIME	70/72	SB_J_14
f.SB_J_14.146_147	TIME	146/147	SB_J_14
f.SB_J_21.193_195	NAME	193/195	SB_J_21
f.SB_J_26.28_32	DATE	28/32	SB_J_26
f.SB_J_27.290_290	DATE	290/290	SB_J_27
f.SB_J_29.362_363	TIME	362/363	SB_J_29
f.SB_J_32.47_49	NAME	47/49	SB_J_32
f.SB_J_32.53_55	NAME	53/55	SB_J_32
f.SB_J_32.64_67	NAME	64/67	SB_J_32
f.SB_J_32.80_84	TIME	80/84	SB_J_32
f.SB_J_33.195_197	TIME	195/197	SB_J_33
f.SB_J_51.170_174	TIME	170/174	SB_J_51
f.SB_J_51.198_200	NAME	198/200	SB_J_51
f.SB_J_55.105_106	NAME	105/106	SB_J_55
f.SB_J_55.238_238	PRICE	238/238	SB_J_55
f.SB_J_56.68_72	TIME	68/72	SB_J_56
f.SB_J_56.149_150	NAME	149/150	SB_J_56
f.SB_J_57.137_139	NAME	137/139	SB_J_57
f.SB_J_57.202_204	NAME	202/204	SB_J_57
f.SB_J_57.372_374		372/374	SB_J_57
f.SB_J_94.450_451	NAME	450/451	SB_J_94
f.SB_J_94.473_473	DATE	473/473	SB_J_94
f.SB_J_94.479_483	DATE	479/483	SB_J_94
f.SB_J_94.487_491	DATE	487/491	SB_J_94
f.SB_J_95.283_284	TIME	283/284	SB_J_95
f.SB_J_95.361_361	DATE	361/361	SB_J_95
f.SB_J_96.270_272	NAME	270/272	SB_J_96
f.SB_J_96.277_279	NAME	277/279	SB_J_96
f.SB_J_98.54_55	TIME	54/55	SB_J_98
f.SB_J_98.176_178	NAME	176/178	SB_J_98
f.SB_J_98.179_181	NAME	179/181	SB_J_98
f.SB_J_99.99_100	NAME	99/100	SB_J_99
f.SB_J_99.230_232	MARKET	230/232	SB_J_99
f.SB_J_99.715_715	NATION	715/715	SB_J_99
f.SB_J_100.337_339	NAME	337/339	SB_J_100
f.SB_J_100.401_403	MARKET	401/403	SB_J_100
f.SB_J_100.438_439	MARKET	438/439	SB_J_100
f.SB_J_100.334_335	TIME	334/335	SB_J_100
f.SB_J_100.413_414	TIME	413/414	SB_J_100
f.SB_J_100.425_425	TIME	425/425	SB_J_100
f.SB_J_100.451_453	TIME	451/453	SB_J_100
f.SB_J_100.459_459	TIME	459/459	SB_J_100
f.SB_J_101.1_3	NAME	1/3	SB_J_101
f.SB_J_102.80_80	LOCATION	80/80	SB_J_102
f.SB_J_102.167_167	NATION	167/167	SB_J_102
f.SB_J_102.274_276	MARKET	274/276	SB_J_102
f.SB_J_102.365_366	MARKET	365/366	SB_J_102
f.SB_J_102.368_370	TIME	368/370	SB_J_102
f.SB_J_103.194_195	TIME	194/195	SB_J_103
f.SB_J_104.551_551	DATE	551/551	SB_J_104
f.SB_J_105.10_14	DATE	10/14	SB_J_105
f.SB_J_105.77_79	NAME	77/79	SB_J_105
f.SB_J_105.101_103	TIME	101/103	SB_J_105
f.SB_J_105.133_135	NAME	133/135	SB_J_105
f.SB_J_105.229_231	MARKET	229/231	SB_J_105
f.SB_J_105.983_988	DATE	983/988	SB_J_105
f.SB_J_105.1055_1056	TIME	1055/1056	SB_J_105
f.SB_J_105.1256_1258	NAME	1256/1258	SB_J_105
f.SB_J_106.67_69	NAME	67/69	SB_J_106
f.SB_J_106.419_419	LOCATION	419/419	SB_J_106
f.SB_J_108.33_35	NAME	33/35	SB_J_108
f.SB_J_108.291_293	NAME	291/293	SB_J_108
f.SB_J_118.57_60	TIME	57/60	SB_J_118
f.SB_J_118.132_134	TIME	132/134	SB_J_118
f.SB_J_118.236_238	TIME	236/238	SB_J_118
f.SB_J_130.526_527	TIME	526/527	SB_J_130
f.SB_J_143.273_275	MARKET	273/275	SB_J_143
f.SB_J_154.36_37	DATE	36/37	SB_J_154
f.SB_J_154.39_44	DATE	39/44	SB_J_154
f.SB_J_154.288_290	MARKET	288/290	SB_J_154
f.SB_J_167.94_100	TIME	94/100	SB_J_167
f.SB_J_190.9_13	DATE	9/13	SB_J_190
f.SB_J_190.105_108	TIME	105/108	SB_J_190
f.SB_J_190.303_305	GOD	303/305	SB_J_190
f.SB_J_190.345_347	TIME	345/347	SB_J_190
f.SB_J_190.415_419	NAME	415/419	SB_J_190
f.SB_J_190.484_489	DATE	484/489	SB_J_190
f.SB_J_190.510_512	GOD	510/512	SB_J_190
f.SB_J_190.622_622	TIME	622/622	SB_J_190
f.SB_J_190.1086_1088	GOD	1086/1088	SB_J_190
f.SB_J_190.1108_1109	GOD	1108/1109	SB_J_190
f.SB_J_205.151_152	DATE	151/152	SB_J_205
f.SB_J_205.461_463	MARKET	461/463	SB_J_205
f.SB_J_205.550_550	LOCATION	550/550	SB_J_205
f.SB_J_232.149_151	TIME	149/151	SB_J_232
f.SB_J_233.106_108	GOD	106/108	SB_J_233
f.SB_J_246.22_28	DATE	22/28	SB_J_246
f.SB_J_246.9_14	DATE	9/14	SB_J_246
f.SB_J_246.212_214	TIME	212/214	SB_J_246
f.SB_J_246.252_254	TIME	252/254	SB_J_246
f.SB_J_246.491_493	MARKET	491/493	SB_J_246
f.SB_J_246.818_820	NAME	818/820	SB_J_246
f.SB_J_246.835_837	NAME	835/837	SB_J_246
f.SB_J_246.894_894	TIME	894/894	SB_J_246
f.SB_J_252.85_87	MARKET	85/87	SB_J_252
f.SB_J_289.66_68	NAME	66/68	SB_J_289
f.SB_J_301.37_39	NAME	37/39	SB_J_301
f.SB_J_302.44_45	MARKET	44/45	SB_J_302
f.SB_J_305.100_101	DATE	100/101	SB_J_305
f.SB_J_305.216_218	NAME	216/218	SB_J_305
f.SB_J_317.91_91	TIME	91/91	SB_J_317
f.SB_J_317.101_102	TIME	101/102	SB_J_317
f.SB_J_331.33_37	DATE	33/37	SB_J_331
f.SB_J_331.288_290	NAME	288/290	SB_J_331
f.SB_J_334.157_159	MARKET	157/159	SB_J_334
f.SB_J_337.142_144	TIME	142/144	SB_J_337
f.SB_J_346.71_73	MARKET	71/73	SB_J_346
f.SB_J_365.8_10	NAME	8/10	SB_J_365
f.SB_J_365.352_353	DATE	352/353	SB_J_365
f.SB_J_365.387_389	NAME	387/389	SB_J_365
f.SB_J_365.608_610	NAME	608/610	SB_J_365
f.SB_J_370.144_148	TIME	144/148	SB_J_370
f.SB_J_385.8_12	DATE	8/12	SB_J_385
f.SB_J_385.75_81	DATE	75/81	SB_J_385
f.SB_J_385.427_430	DATE	427/430	SB_J_385
f.SB_J_416.40_42	NAME	40/42	SB_J_416
f.SB_J_416.104_106	NAME	104/106	SB_J_416
f.SB_J_430.7_7	LOCATION	7/7	SB_J_430
f.SB_J_431.84_85	NAME	84/85	SB_J_431
f.SB_J_431.127_128	NAME	127/128	SB_J_431
f.SB_J_436.71_76	DATE	71/76	SB_J_436
f.SB_J_436.180_181	NATION	180/181	SB_J_436
f.SB_J_436.195_196	MARKET	195/196	SB_J_436
f.SB_J_436.200_201	MARKET	200/201	SB_J_436
f.SB_J_436.347_349	NAME	347/349	SB_J_436
